Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences,User_comment,Member_modifier,Method_Signature
guidsl.enterGspec.action(OptTerm n),4,Method,guidsl,enterGspec,action(OptTerm n),BASE,FALSE,TRUE,,TRUE,FALSE,guidsl.enterGspec.action(OptTerm n); BttF says since it calls fprivate guidsl.variable.define(String name; int type; gObj g; boolean redefinable) THEN it also belongs to TOOL   guidsl.enterGspec.action(OptTerm n); BttF says it's a hook because calls element(s) classified in future features   guidsl.enterGspec.action(OptTerm n); BttF says it's no longer a hook; called element(s) got reclassified   ,set by GuiDSLSol,public,action(OptTerm)
guidsl.enterGspec.opt,3,Field,guidsl,enterGspec,opt,BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,
guidsl.enterGspec.foundOpt,3,Field,guidsl,enterGspec,foundOpt,BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,
guidsl.enterGspec.action(Optid n),4,Method,guidsl,enterGspec,action(Optid n),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,action(Optid)
guidsl.enterGspec.processOptid(),4,Method,guidsl,enterGspec,processOptid(),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,processOptid()
guidsl.enterGspec.action(Opts n),4,Method,guidsl,enterGspec,action(Opts n),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,action(Opts)
guidsl.enterGspec.action(Paren n),4,Method,guidsl,enterGspec,action(Paren n),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,action(Paren)
guidsl.enterGspec.action(Pat n),4,Method,guidsl,enterGspec,action(Pat n),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,action(Pat)
guidsl.enterGspec.action(Pats n),4,Method,guidsl,enterGspec,action(Pats n),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,action(Pats)
guidsl.enterGspec.action(PlusTerm n),4,Method,guidsl,enterGspec,action(PlusTerm n),BASE,FALSE,TRUE,,TRUE,FALSE,guidsl.enterGspec.action(PlusTerm n); BttF says since it calls fprivate guidsl.variable.define(String name; int type; gObj g; boolean redefinable) THEN it also belongs to TOOL   guidsl.enterGspec.action(PlusTerm n); BttF says it's a hook because calls element(s) classified in future features   guidsl.enterGspec.action(PlusTerm n); BttF says it's no longer a hook; called element(s) got reclassified   ,set by GuiDSLSol,public,action(PlusTerm)
guidsl.enterGspec.action(Prods n),4,Method,guidsl,enterGspec,action(Prods n),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,action(Prods)
guidsl.enterGspec.action(SimplePattern n),4,Method,guidsl,enterGspec,action(SimplePattern n),BASE,FALSE,TRUE,,TRUE,FALSE,guidsl.enterGspec.action(SimplePattern n); BttF says since it calls fprivate guidsl.variable.define(String name; int type; gObj g; boolean redefinable) THEN it also belongs to TOOL   guidsl.enterGspec.action(SimplePattern n); BttF says it's a hook because calls element(s) classified in future features   guidsl.enterGspec.action(SimplePattern n); BttF says it's no longer a hook; called element(s) got reclassified   ,set by GuiDSLSol,public,action(SimplePattern)
guidsl.enterGspec.action(StarTerm n),4,Method,guidsl,enterGspec,action(StarTerm n),BASE,FALSE,TRUE,,TRUE,FALSE,guidsl.enterGspec.action(StarTerm n); BttF says since it calls fprivate guidsl.variable.define(String name; int type; gObj g; boolean redefinable) THEN it also belongs to TOOL   guidsl.enterGspec.action(StarTerm n); BttF says it's a hook because calls element(s) classified in future features   guidsl.enterGspec.action(StarTerm n); BttF says it's no longer a hook; called element(s) got reclassified   ,set by GuiDSLSol,public,action(StarTerm)
guidsl.enterGspec.optVal,3,Field,guidsl,enterGspec,optVal,BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,
guidsl.enterGspec.action(Strlit n),4,Method,guidsl,enterGspec,action(Strlit n),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,action(Strlit)
guidsl.enterGspec.processStrlit(),4,Method,guidsl,enterGspec,processStrlit(),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,processStrlit()
guidsl.enterGspec.action(TermList n),4,Method,guidsl,enterGspec,action(TermList n),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,action(TermList)
guidsl.enterGspec.action(TermName n),4,Method,guidsl,enterGspec,action(TermName n),BASE,FALSE,TRUE,,TRUE,FALSE,guidsl.enterGspec.action(TermName n); BttF says since it calls fprivate guidsl.variable.define(String name; int type; gObj g; boolean redefinable) THEN it also belongs to TOOL   guidsl.enterGspec.action(TermName n); BttF says it's a hook because calls element(s) classified in future features   guidsl.enterGspec.action(TermName n); BttF says it's no longer a hook; called element(s) got reclassified   ,set by GuiDSLSol,public,action(TermName)
guidsl.enterGspec.currentVar,3,Field,guidsl,enterGspec,currentVar,BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,
guidsl.enterGspec.action(Var n),4,Method,guidsl,enterGspec,action(Var n),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,action(Var)
guidsl.enterGspec.action(Vars n),4,Method,guidsl,enterGspec,action(Vars n),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,action(Vars)
guidsl.enterGspec.action(VarStmt n),4,Method,guidsl,enterGspec,action(VarStmt n),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,action(VarStmt)
guidsl.enterGspec.action(ESList n),4,Method,guidsl,enterGspec,action(ESList n),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,action(ESList)
guidsl.Utility,2,Class,guidsl,Utility,,BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,
guidsl.dparseTest,2,Class,guidsl,dparseTest,,TOOL,TRUE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,
guidsl.dparseTest.main(String args[]),4,Method,guidsl,dparseTest,main(String args[]),TOOL,TRUE,TRUE,,TRUE,FALSE,guidsl.dparseTest.main(String args[]); BttF says since it calls fprivate guidsl.dparser.getNextTest() THEN it also belongs to TOOL   ,set by GuiDSLSol,public,main(String[])
guidsl.BaliParser.parseRoot,3,Field,guidsl,BaliParser,parseRoot,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.parseRoot; BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,
guidsl.BaliParser.getStartRoot(),4,Method,guidsl,BaliParser,getStartRoot(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.getStartRoot(); BttF says since it calls fprivate guidsl.BaliParser.parseRoot THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,getStartRoot()
guidsl.BaliParser.Model(),4,Method,guidsl,BaliParser,Model(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.Model(); BttF says since it calls fprivate guidsl.BaliParser.opt(AstNode node) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,Model()
guidsl.BaliParser.opt(AstNode node),4,Method,guidsl,BaliParser,opt(AstNode node),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.opt(AstNode node); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,opt(AstNode)
guidsl.BaliParser.opt(AstToken token),4,Method,guidsl,BaliParser,opt(AstToken token),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.opt(AstToken token); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,opt(AstToken)
guidsl.BaliParser.jj_consume_token(int kind),4,Method,guidsl,BaliParser,jj_consume_token(int kind),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_consume_token(int kind); BttF says since it calls fprivate guidsl.BaliParser.token_source THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,private,jj_consume_token(int)
guidsl.BaliParser.t2at(Token tok),4,Method,guidsl,BaliParser,t2at(Token tok),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.t2at(Token tok); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,t2at(Token)
guidsl.BaliParser.jj_ntk,3,Field,guidsl,BaliParser,jj_ntk,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_ntk; BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,
guidsl.BaliParser.jj_la1,3,Field,guidsl,BaliParser,jj_la1,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_la1; BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,
guidsl.BaliParser.jj_gen,3,Field,guidsl,BaliParser,jj_gen,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_gen; BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,
guidsl.BaliParser.Prods(),4,Method,guidsl,BaliParser,Prods(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.Prods(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,public,Prods()
guidsl.BaliParser.jj_ntk_f(),4,Method,guidsl,BaliParser,jj_ntk_f(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_ntk_f(); BttF says since it calls fprivate guidsl.BaliParser.token_source THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,private,jj_ntk_f()
guidsl.BaliParser.Cons(),4,Method,guidsl,BaliParser,Cons(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.Cons(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,Cons()
guidsl.BaliParser.Vars(),4,Method,guidsl,BaliParser,Vars(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.Vars(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,Vars()
guidsl.BaliParser.AExpr(),4,Method,guidsl,BaliParser,AExpr(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.AExpr(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,AExpr()
guidsl.BaliParser.NExpr(),4,Method,guidsl,BaliParser,NExpr(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.NExpr(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,NExpr()
guidsl.BaliParser.jj_2_1(int xla),4,Method,guidsl,BaliParser,jj_2_1(int xla),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_2_1(int xla); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_2_1(int)
guidsl.BaliParser.Avar(),4,Method,guidsl,BaliParser,Avar(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.Avar(); BttF says since it calls fprivate guidsl.BaliParser.opt(AstNode node) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,Avar()
guidsl.BaliParser.Opts(),4,Method,guidsl,BaliParser,Opts(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.Opts(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,public,Opts()
guidsl.BaliParser.AvarList(),4,Method,guidsl,BaliParser,AvarList(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.AvarList(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,public,AvarList()
guidsl.BaliParser.BExpr(),4,Method,guidsl,BaliParser,BExpr(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.BExpr(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,BExpr()
guidsl.BaliParser.Expr(),4,Method,guidsl,BaliParser,Expr(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.Expr(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,Expr()
guidsl.BaliParser.ESList(),4,Method,guidsl,BaliParser,ESList(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.ESList(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,public,ESList()
guidsl.BaliParser.EExpr(),4,Method,guidsl,BaliParser,EExpr(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.EExpr(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,EExpr()
guidsl.BaliParser.IExpr(),4,Method,guidsl,BaliParser,IExpr(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.IExpr(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,IExpr()
guidsl.BaliParser.jj_2_2(int xla),4,Method,guidsl,BaliParser,jj_2_2(int xla),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_2_2(int xla); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_2_2(int)
guidsl.BaliParser.ExprStmt(),4,Method,guidsl,BaliParser,ExprStmt(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.ExprStmt(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,ExprStmt()
guidsl.BaliParser.ExprList(),4,Method,guidsl,BaliParser,ExprList(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.ExprList(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,ExprList()
guidsl.BaliParser.GProd(),4,Method,guidsl,BaliParser,GProd(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.GProd(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,GProd()
guidsl.BaliParser.Pats(),4,Method,guidsl,BaliParser,Pats(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.Pats(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,Pats()
guidsl.BaliParser.GTerm(),4,Method,guidsl,BaliParser,GTerm(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.GTerm(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,GTerm()
guidsl.BaliParser.jj_2_3(int xla),4,Method,guidsl,BaliParser,jj_2_3(int xla),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_2_3(int xla); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_2_3(int)
guidsl.BaliParser.jj_2_4(int xla),4,Method,guidsl,BaliParser,jj_2_4(int xla),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_2_4(int xla); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_2_4(int)
guidsl.OptTerm.setParms(AstToken tok0; AstToken tok1; AstToken tok2),4,Method,guidsl,OptTerm,setParms(AstToken tok0; AstToken tok1; AstToken tok2),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,setParms(AstToken; AstToken; AstToken)
guidsl.BaliParser.OExpr(),4,Method,guidsl,BaliParser,OExpr(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.OExpr(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,OExpr()
guidsl.BaliParser.jj_2_5(int xla),4,Method,guidsl,BaliParser,jj_2_5(int xla),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_2_5(int xla); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_2_5(int)
guidsl.BaliParser.jj_2_6(int xla),4,Method,guidsl,BaliParser,jj_2_6(int xla),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_2_6(int xla); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_2_6(int)
guidsl.BaliParser.Opt(),4,Method,guidsl,BaliParser,Opt(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.Opt(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,Opt()
guidsl.BaliParser.jj_2_7(int xla),4,Method,guidsl,BaliParser,jj_2_7(int xla),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_2_7(int xla); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_2_7(int)
guidsl.OptsElem,2,Class,guidsl,OptsElem,,BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,
guidsl.OptsElem.setParms(Opt arg0),4,Method,guidsl,OptsElem,setParms(Opt arg0),BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,setParms(Opt)
guidsl.BaliParser.Pat(),4,Method,guidsl,BaliParser,Pat(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.Pat(); BttF says since it calls fprivate guidsl.BaliParser.t2at(Token tok) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,Pat()
guidsl.BaliParser.jj_2_8(int xla),4,Method,guidsl,BaliParser,jj_2_8(int xla),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_2_8(int xla); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_2_8(int)
guidsl.BaliParser.TermList(),4,Method,guidsl,BaliParser,TermList(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.TermList(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,public,TermList()
guidsl.BaliParser.jj_la,3,Field,guidsl,BaliParser,jj_la,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_la; BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,
guidsl.BaliParser.jj_lastpos,3,Field,guidsl,BaliParser,jj_lastpos,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_lastpos; BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,
guidsl.BaliParser.jj_scanpos,3,Field,guidsl,BaliParser,jj_scanpos,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_scanpos; BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,
guidsl.BaliParser.token,3,Field,guidsl,BaliParser,token,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.token; BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,public,
guidsl.BaliParser.LookaheadSuccess,2,Class,guidsl.BaliParser,LookaheadSuccess,,BASE,TRUE,FALSE,,TRUE,FALSE,,JavaCC files are kernel & fprivate,private,
guidsl.BaliParser.jj_3_1(),4,Method,guidsl,BaliParser,jj_3_1(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_3_1(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_3_1()
guidsl.BaliParser.jj_save(int index; int xla),4,Method,guidsl,BaliParser,jj_save(int index; int xla),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_save(int index; int xla); BttF says since it calls fprivate guidsl.BaliParser.token THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,private,jj_save(int; int)
guidsl.BaliParser.jj_3_2(),4,Method,guidsl,BaliParser,jj_3_2(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_3_2(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_3_2()
guidsl.BaliParser.jj_3_3(),4,Method,guidsl,BaliParser,jj_3_3(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_3_3(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_3_3()
guidsl.BaliParser.jj_3_4(),4,Method,guidsl,BaliParser,jj_3_4(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_3_4(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_3_4()
guidsl.BaliParser.jj_3_5(),4,Method,guidsl,BaliParser,jj_3_5(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_3_5(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_3_5()
guidsl.BaliParser.jj_3_6(),4,Method,guidsl,BaliParser,jj_3_6(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_3_6(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_3_6()
guidsl.BaliParser.jj_3_7(),4,Method,guidsl,BaliParser,jj_3_7(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_3_7(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_3_7()
guidsl.BaliParser.jj_3_8(),4,Method,guidsl,BaliParser,jj_3_8(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_3_8(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_3_8()
guidsl.BaliParser.jj_3R_14(),4,Method,guidsl,BaliParser,jj_3R_14(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_3R_14(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_3R_14()
guidsl.BaliParser.jj_3R_17(),4,Method,guidsl,BaliParser,jj_3R_17(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_3R_17(); BttF says it's a child of guidsl.BaliParser THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jj_3R_17()
guidsl.BaliParser.jj_scan_token(int kind),4,Method,guidsl,BaliParser,jj_scan_token(int kind),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParser.jj_scan_token(int kind); BttF says since it calls fprivate guidsl.BaliParser.token_source THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,private,jj_scan_token(int)
